,order_str,order_id
149,"[{'id': 'd1bcf5154471458b9f52e3882fb8b6f5', 'dt': Timestamp('2018-08-06 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-06 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",149
150,[],150
151,[],151
152,"[{'id': 'c7cd357074ec401fb7f63ae3a568a00b', 'dt': Timestamp('2018-08-09 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-09 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",152
153,[],153
154,"[{'id': '1715aa62c24b430e9daf2eb67ee481ff', 'dt': Timestamp('2018-08-13 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",154
155,"[{'id': '96fd21fb2ff147a0b400bc834f5a5168', 'dt': Timestamp('2018-08-14 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-14 04:15:00+0000', tz='UTC'), 'amount': -5, 'filled': -5, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",155
156,"[{'id': '6f8cd97fc4f242ab82f98cafcef84650', 'dt': Timestamp('2018-08-16 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-16 04:15:00+0000', tz='UTC'), 'amount': -51, 'filled': -51, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",156
157,"[{'id': 'b0e6234971a94e21929d9e6ff0cbe6f7', 'dt': Timestamp('2018-08-17 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-17 04:15:00+0000', tz='UTC'), 'amount': -6, 'filled': -6, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",157
158,[],158
