,period_open,period_close,longs_count,portfolio_value,ending_cash,starting_cash,ending_value,starting_value,net_leverage,gross_leverage,ending_exposure,returns,short_exposure,starting_exposure,long_exposure,positions,transactions,short_value,orders,capital_used,pnl,long_value,shorts_count,pipeline_rows,selected_cnt,pipeline_size,invested,leverage,pos_cnt,excess_return,max_leverage,max_drawdown,sortino,period_label,sharpe,alpha,beta,trading_days,algorithm_period_return,treasury_period_return,benchmark_period_return,benchmark_volatility,algo_volatility
2024-06-18 10:00:00+00:00,2024-06-18 03:46:00+00:00,2024-06-18 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,81,0.0,0.0,0.9447079832162928,0.48342823916187716,0.0
2024-06-19 10:00:00+00:00,2024-06-19 03:46:00+00:00,2024-06-19 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,82,0.0,0.0,0.8744727702976589,0.4868157319802092,0.0
2024-06-20 10:00:00+00:00,2024-06-20 03:46:00+00:00,2024-06-20 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,83,0.0,0.0,0.877759397013552,0.4839666691240127,0.0
2024-06-21 10:00:00+00:00,2024-06-21 03:46:00+00:00,2024-06-21 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,84,0.0,0.0,0.8394154186614666,0.4835675826129387,0.0
2024-06-24 10:00:00+00:00,2024-06-24 03:46:00+00:00,2024-06-24 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,85,0.0,0.0,0.8492752988091457,0.4806979817702437,0.0
2024-06-25 10:00:00+00:00,2024-06-25 03:46:00+00:00,2024-06-25 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,86,0.0,0.0,0.840598604279188,0.4783331284915393,0.0
2024-06-26 10:00:00+00:00,2024-06-26 03:46:00+00:00,2024-06-26 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,87,0.0,0.0,0.8405109609000976,0.47572037127703615,0.0
2024-06-27 10:00:00+00:00,2024-06-27 03:46:00+00:00,2024-06-27 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,88,0.0,0.0,0.9018284599962751,0.4749953967806197,0.0
2024-06-28 10:00:00+00:00,2024-06-28 03:46:00+00:00,2024-06-28 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-06,,0.0,0.0,89,0.0,0.0,0.8626409141204439,0.47469613465959,0.0
2024-07-01 10:00:00+00:00,2024-07-01 03:46:00+00:00,2024-07-01 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,90,0.0,0.0,0.8924396630112073,0.47223841200751,0.0
2024-07-02 10:00:00+00:00,2024-07-02 03:46:00+00:00,2024-07-02 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,91,0.0,0.0,0.8624327610951037,0.47121947165605427,0.0
2024-07-03 10:00:00+00:00,2024-07-03 03:46:00+00:00,2024-07-03 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,92,0.0,0.0,0.8898103616384927,0.4687837088745406,0.0
2024-07-04 10:00:00+00:00,2024-07-04 03:46:00+00:00,2024-07-04 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,93,0.0,0.0,0.906462603665684,0.46623505783683944,0.0
2024-07-05 10:00:00+00:00,2024-07-05 03:46:00+00:00,2024-07-05 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,94,0.0,0.0,0.9007657840248027,0.464032542484813,0.0
2024-07-08 10:00:00+00:00,2024-07-08 03:46:00+00:00,2024-07-08 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,95,0.0,0.0,0.8774088234971895,0.46265604755641115,0.0
2024-07-09 10:00:00+00:00,2024-07-09 03:46:00+00:00,2024-07-09 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,96,0.0,0.0,0.8810460237294446,0.4602896473805488,0.0
2024-07-10 10:00:00+00:00,2024-07-10 03:46:00+00:00,2024-07-10 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,97,0.0,0.0,0.8722597749756238,0.4582732595643304,0.0
2024-07-11 10:00:00+00:00,2024-07-11 03:46:00+00:00,2024-07-11 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,98,0.0,0.0,0.8558485522409314,0.4565959608177565,0.0
2024-07-12 10:00:00+00:00,2024-07-12 03:46:00+00:00,2024-07-12 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,99,0.0,0.0,0.7966892713548568,0.45841843024108425,0.0
2024-07-15 10:00:00+00:00,2024-07-15 03:46:00+00:00,2024-07-15 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,100,0.0,0.0,0.8086745034454801,0.45609760336023797,0.0
2024-07-16 10:00:00+00:00,2024-07-16 03:46:00+00:00,2024-07-16 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,101,0.0,0.0,0.8043580670252737,0.45402105142564564,0.0
2024-07-18 10:00:00+00:00,2024-07-18 03:46:00+00:00,2024-07-18 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,102,0.0,0.0,0.7311758454847221,0.4577225710762798,0.0
2024-07-19 10:00:00+00:00,2024-07-19 03:46:00+00:00,2024-07-19 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,103,0.0,0.0,0.6674152871963972,0.46032903434698064,0.0
2024-07-22 10:00:00+00:00,2024-07-22 03:46:00+00:00,2024-07-22 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,104,0.0,0.0,0.6917034586268469,0.4583117069571404,0.0
2024-07-23 10:00:00+00:00,2024-07-23 03:46:00+00:00,2024-07-23 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,105,0.0,0.0,0.6460850798102515,0.4588637685821649,0.0
2024-07-24 10:00:00+00:00,2024-07-24 03:46:00+00:00,2024-07-24 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,106,0.0,0.0,0.6446937411671902,0.45676757294975856,0.0
2024-07-25 10:00:00+00:00,2024-07-25 03:46:00+00:00,2024-07-25 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,107,0.0,0.0,0.6739885406281834,0.4550255534585802,0.0
2024-07-26 10:00:00+00:00,2024-07-26 03:46:00+00:00,2024-07-26 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,108,0.0,0.0,0.7197822062029597,0.4541536893711052,0.0
2024-07-29 10:00:00+00:00,2024-07-29 03:46:00+00:00,2024-07-29 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,109,0.0,0.0,0.7453521620526076,0.4522737525127713,0.0
2024-07-30 10:00:00+00:00,2024-07-30 03:46:00+00:00,2024-07-30 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,110,0.0,0.0,0.71978220620296,0.45122838900241474,0.0
2024-07-31 10:00:00+00:00,2024-07-31 03:46:00+00:00,2024-07-31 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-07,,0.0,0.0,111,0.0,0.0,0.7317564828711967,0.44917934155550415,0.0
2024-08-01 10:00:00+00:00,2024-08-01 03:46:00+00:00,2024-08-01 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,112,0.0,0.0,0.6978713614303396,0.44871101918090867,0.0
2024-08-02 10:00:00+00:00,2024-08-02 03:46:00+00:00,2024-08-02 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,113,0.0,0.0,0.6597464915259805,0.4485986476967386,0.0
2024-08-05 10:00:00+00:00,2024-08-05 03:46:00+00:00,2024-08-05 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,114,0.0,0.0,0.6323579355602054,0.4477398686253481,0.0
2024-08-06 10:00:00+00:00,2024-08-06 03:46:00+00:00,2024-08-06 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,115,0.0,0.0,0.6345490200374673,0.4457994499481021,0.0
2024-08-07 10:00:00+00:00,2024-08-07 03:46:00+00:00,2024-08-07 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,116,0.0,0.0,0.7281302380613281,0.4505726241404462,0.0
2024-08-08 10:00:00+00:00,2024-08-08 03:46:00+00:00,2024-08-08 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,117,0.0,0.0,0.7419121594233062,0.4486458335654571,0.0
2024-08-09 10:00:00+00:00,2024-08-09 03:46:00+00:00,2024-08-09 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,118,0.0,0.0,0.7419121594233062,0.4467877369162755,0.0
2024-08-12 10:00:00+00:00,2024-08-12 03:46:00+00:00,2024-08-12 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,119,0.0,0.0,0.6748649744190884,0.4493906556194262,0.0
2024-08-13 10:00:00+00:00,2024-08-13 03:46:00+00:00,2024-08-13 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,120,0.0,0.0,0.6516285235377246,0.44831038790615585,0.0
2024-08-14 10:00:00+00:00,2024-08-14 03:46:00+00:00,2024-08-14 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,121,0.0,0.0,0.6996242290121493,0.44783392372595565,0.0
2024-08-16 10:00:00+00:00,2024-08-16 03:46:00+00:00,2024-08-16 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,122,0.0,0.0,0.7331478215142582,0.44649613925283055,0.0
2024-08-19 10:00:00+00:00,2024-08-19 03:46:00+00:00,2024-08-19 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,123,0.0,0.0,0.715619145696162,0.4451819010277655,0.0
2024-08-20 10:00:00+00:00,2024-08-20 03:46:00+00:00,2024-08-20 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,124,0.0,0.0,0.7090458922643759,0.4435386129870741,0.0
2024-08-21 10:00:00+00:00,2024-08-21 03:46:00+00:00,2024-08-21 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,125,0.0,0.0,0.7344405613558425,0.4419812843452315,0.0
2024-08-22 10:00:00+00:00,2024-08-22 03:46:00+00:00,2024-08-22 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,126,0.0,0.0,0.7217541822324953,0.4405428388693027,0.0
2024-08-23 10:00:00+00:00,2024-08-23 03:46:00+00:00,2024-08-23 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,127,0.0,0.0,0.7051676727396219,0.4392554383329148,0.0
2024-08-26 10:00:00+00:00,2024-08-26 03:46:00+00:00,2024-08-26 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,128,0.0,0.0,0.7123325189802687,0.43752300208677103,0.0
2024-08-27 10:00:00+00:00,2024-08-27 03:46:00+00:00,2024-08-27 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,129,0.0,0.0,0.7292148248775725,0.43587294388655723,0.0
2024-08-28 10:00:00+00:00,2024-08-28 03:46:00+00:00,2024-08-28 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,130,0.0,0.0,0.7408166171846748,0.4341899267082759,0.0
2024-08-29 10:00:00+00:00,2024-08-29 03:46:00+00:00,2024-08-29 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,131,0.0,0.0,0.7261363511870194,0.4328966760933325,0.0
2024-08-30 10:00:00+00:00,2024-08-30 03:46:00+00:00,2024-08-30 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-08,,0.0,0.0,132,0.0,0.0,0.737529990468782,0.4312506232089624,0.0
2024-09-02 10:00:00+00:00,2024-09-02 03:46:00+00:00,2024-09-02 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,133,0.0,0.0,0.6893261319690176,0.4319083990703192,0.0
2024-09-03 10:00:00+00:00,2024-09-03 03:46:00+00:00,2024-09-03 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,134,0.0,0.0,0.7013770965939587,0.43029899562584933,0.0
2024-09-04 10:00:00+00:00,2024-09-04 03:46:00+00:00,2024-09-04 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,135,0.0,0.0,0.6794662518213386,0.4293349882092973,0.0
2024-09-05 10:00:00+00:00,2024-09-05 03:46:00+00:00,2024-09-05 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,136,0.0,0.0,0.6722356730463739,0.42789882847430283,0.0
2024-09-06 10:00:00+00:00,2024-09-06 03:46:00+00:00,2024-09-06 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,137,0.0,0.0,0.649305973991827,0.4270100974228008,0.0
2024-09-09 10:00:00+00:00,2024-09-09 03:46:00+00:00,2024-09-09 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,138,0.0,0.0,0.6645668773759568,0.4255077014778152,0.0
2024-09-10 10:00:00+00:00,2024-09-10 03:46:00+00:00,2024-09-10 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,139,0.0,0.0,0.6513108162885215,0.4242717992763619,0.0
2024-09-11 10:00:00+00:00,2024-09-11 03:46:00+00:00,2024-09-11 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,140,0.0,0.0,0.6641286604805043,0.422773568670014,0.0
2024-09-12 10:00:00+00:00,2024-09-12 03:46:00+00:00,2024-09-12 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,141,0.0,0.0,0.687430843896186,0.4214734414149399,0.0
2024-09-13 10:00:00+00:00,2024-09-13 03:46:00+00:00,2024-09-13 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,142,0.0,0.0,0.6866968305963033,0.4200189579048348,0.0
2024-09-16 10:00:00+00:00,2024-09-16 03:46:00+00:00,2024-09-16 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,143,0.0,0.0,0.7024835942549763,0.4185971466463128,0.0
2024-09-17 10:00:00+00:00,2024-09-17 03:46:00+00:00,2024-09-17 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,144,0.0,0.0,0.7238576233306673,0.4172819487386405,0.0
2024-09-18 10:00:00+00:00,2024-09-18 03:46:00+00:00,2024-09-18 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,145,0.0,0.0,0.7022535303848636,0.4164101983520077,0.0
2024-09-19 10:00:00+00:00,2024-09-19 03:46:00+00:00,2024-09-19 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,146,0.0,0.0,0.6487910691396703,0.4175728655785671,0.0
2024-09-20 10:00:00+00:00,2024-09-20 03:46:00+00:00,2024-09-20 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,147,0.0,0.0,0.6967758191917088,0.4174600322230877,0.0
2024-09-23 10:00:00+00:00,2024-09-23 03:46:00+00:00,2024-09-23 10:00:00+00:00,0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],0.0,[],0.0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,,2024-09,,0.0,0.0,148,0.0,0.0,0.7408166171846753,0.41702802850149717,0.0
