,order_str,order_id
152,"[{'id': '8672aa8fe2054d18aa748fc6c56a7671', 'dt': Timestamp('2018-08-09 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-09 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",152
153,[],153
154,"[{'id': 'dad5ff7aced941838686b1ace898bd23', 'dt': Timestamp('2018-08-13 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-08-13 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",154
155,[],155
156,[],156
157,[],157
158,[],158
159,[],159
160,[],160
161,[],161
162,[],162
163,[],163
164,[],164
165,[],165
166,[],166
167,[],167
168,[],168
169,[],169
170,[],170
171,[],171
172,[],172
173,"[{'id': 'f782440bb8244cc5a633c13c7eab0e03', 'dt': Timestamp('2018-09-11 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-11 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",173
174,[],174
175,[],175
176,[],176
177,"[{'id': '5e750df49a4140158deec0a47d47d7c1', 'dt': Timestamp('2018-09-18 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-18 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",177
178,"[{'id': '551b5ad32d2c46539bd94c78c43ffcbe', 'dt': Timestamp('2018-09-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-19 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",178
179,[],179
180,[],180
181,"[{'id': 'd6a87b5aa5554b88848e768b4d97108d', 'dt': Timestamp('2018-09-25 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-25 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",181
182,[],182
183,"[{'id': 'fb346a8a17b44f78bf920a65d7f6d5ff', 'dt': Timestamp('2018-09-27 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-27 04:15:00+0000', tz='UTC'), 'amount': -73, 'filled': -73, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",183
184,"[{'id': '0754fd61643b4f80912698dc29d57826', 'dt': Timestamp('2018-09-28 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-09-28 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",184
185,[],185
186,[],186
187,[],187
188,[],188
189,[],189
190,[],190
191,[],191
192,[],192
193,[],193
194,[],194
195,[],195
196,"[{'id': 'fcb94c63b621449aa597209f54aa6e2f', 'dt': Timestamp('2018-10-17 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-17 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",196
197,"[{'id': 'ee39f666bf8a4defa6766675d362e991', 'dt': Timestamp('2018-10-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-19 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",197
198,[],198
199,"[{'id': '1e158b2de4c943eebe7e47439f8fb35f', 'dt': Timestamp('2018-10-23 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-23 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",199
200,[],200
201,[],201
202,"[{'id': '27bdca29fd0a479fa6f7a757179bc886', 'dt': Timestamp('2018-10-26 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-26 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",202
203,[],203
204,"[{'id': 'a0d4d21dfa51443096702608981fd2d6', 'dt': Timestamp('2018-10-30 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-10-30 04:15:00+0000', tz='UTC'), 'amount': 3, 'filled': 3, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",204
205,[],205
206,"[{'id': 'e1fabc4395f34fc4ab278fe9faf644c8', 'dt': Timestamp('2018-11-01 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-01 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",206
207,"[{'id': '3a12b2c6852749daae36f183b6ac7a65', 'dt': Timestamp('2018-11-02 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-02 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",207
208,[],208
209,[],209
210,[],210
211,[],211
212,"[{'id': '6de17ebc9d0a44899e6f5756caa15f59', 'dt': Timestamp('2018-11-13 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-13 04:15:00+0000', tz='UTC'), 'amount': -1, 'filled': -1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",212
213,[],213
214,[],214
215,[],215
216,"[{'id': '75088c75ef0e4d1a919ea7c0f4ec7517', 'dt': Timestamp('2018-11-19 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-19 04:15:00+0000', tz='UTC'), 'amount': 1, 'filled': 1, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",216
217,"[{'id': '97dcf17735f8451aadd25d983cd903b3', 'dt': Timestamp('2018-11-20 04:16:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-11-20 04:15:00+0000', tz='UTC'), 'amount': 68, 'filled': 68, 'commission': 5.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(7 [SBIN]), 'status': <ORDER_STATUS.FILLED: 1>}]",217
218,[],218
219,[],219
